date,SPY,EWU,EWJ,EWG,EWQ,EWC,EWL,EWA,EWN,EWD
2021-10-01,412.864,30.9718,68.3511,31.7405,35.5642,35.9023,46.0565,23.9738,48.6051,43.8819
2021-10-04,407.535,31.0288,66.4556,31.49,35.3746,35.9212,46.0467,24.0795,47.9158,43.446
2021-10-05,411.783,31.2391,66.827,31.5579,35.64,36.1664,45.9193,24.3394,48.4767,43.698
2021-10-06,413.486,31.0386,66.2496,31.2016,35.3844,36.1376,46.0565,24.157,48.2308,43.0773
2021-10-07,417.067,31.2106,66.6309,31.5094,35.6118,36.7054,46.4584,24.4645,48.9783,43.6396
2021-10-08,416.301,31.354,66.3279,31.5385,35.5068,36.9605,46.6937,24.4838,48.5458,43.5229
2021-10-11,413.287,31.3442,66.622,31.3171,35.328,36.8622,46.38,24.5032,48.2012,43.0394
2021-10-12,412.283,31.4306,66.1912,31.3366,35.3465,37.0002,46.3702,24.6468,48.2802,43.6591
2021-10-13,413.756,31.7744,66.1526,31.7502,35.9044,37.4012,47.0663,24.7525,49.0475,44.7244
2021-10-14,420.714,32.0043,66.7775,32.1551,36.4439,37.9403,47.4682,25.0317,50.0014,45.4219
2021-10-15,423.92,32.2725,67.4816,32.4056,36.6713,38.2152,47.6937,25.1471,50.5426,45.8772
2021-10-18,425.184,32.0711,67.1488,32.2327,36.3496,38.2738,47.6643,25.0221,50.3559,45.6057
2021-10-19,428.467,32.3295,67.5697,32.358,36.3778,38.5488,47.5662,25.3682,50.9168,46.1097
2021-10-20,430.14,32.3776,67.5014,32.4056,36.6616,38.8624,48.076,25.599,50.9069,46.2741
2021-10-21,431.27,32.243,66.3279,32.3191,36.5761,38.7145,48.2917,25.3585,51.1825,46.5455
2021-10-22,430.82,32.2627,66.8755,32.5502,36.8696,38.7741,48.5564,25.5118,51.6347,47.2236
2021-10-25,433.125,32.2813,66.9052,32.5793,36.5576,38.8327,48.1544,25.666,51.222,46.6233
2021-10-26,433.518,32.4827,66.9151,32.7522,36.7559,38.5388,48.4682,25.6175,51.2812,46.778
2021-10-27,431.587,32.3108,66.4259,32.6085,36.6616,38.2252,48.3897,25.5312,51.2318,46.5941
2021-10-28,435.76,32.4827,66.9538,32.8396,37.3148,38.8128,49.0662,25.8104,51.7039,46.9045
2021-10-29,436.649,32.2047,66.8557,32.5405,37.1913,38.4008,48.8505,25.4352,51.2615,46.4103
2021-11-01,437.398,32.4061,67.8629,32.9357,37.6171,38.8525,49.5073,25.4449,51.4876,46.8461
