"Date","Open","High","Low","Close"
"Thu Aug 29 2024 11:25:00 GMT+0530 (India Standard Time)","130.60","130.60","130.60","130.60"
"Thu Aug 29 2024 11:30:00 GMT+0530 (India Standard Time)","130.60","130.60","129.25","129.25"
"Thu Aug 29 2024 11:35:00 GMT+0530 (India Standard Time)","129.25","129.25","126.30","126.30"
"Thu Aug 29 2024 11:40:00 GMT+0530 (India Standard Time)","126.30","126.30","126.30","126.30"
"Thu Aug 29 2024 11:45:00 GMT+0530 (India Standard Time)","126.30","129.50","126.30","129.50"
"Thu Aug 29 2024 11:50:00 GMT+0530 (India Standard Time)","129.50","130.80","129.50","130.80"
"Thu Aug 29 2024 11:55:00 GMT+0530 (India Standard Time)","129.25","132.50","129.25","132.50"
"Thu Aug 29 2024 12:00:00 GMT+0530 (India Standard Time)","132.50","132.50","131.65","131.65"
"Thu Aug 29 2024 12:05:00 GMT+0530 (India Standard Time)","131.65","132.90","131.65","132.50"
"Thu Aug 29 2024 12:10:00 GMT+0530 (India Standard Time)","132.50","133.05","131.25","131.25"
"Thu Aug 29 2024 12:15:00 GMT+0530 (India Standard Time)","131.25","132.45","131.25","132.45"
"Thu Aug 29 2024 12:20:00 GMT+0530 (India Standard Time)","132.45","132.45","132.45","132.45"
"Thu Aug 29 2024 12:25:00 GMT+0530 (India Standard Time)","132.45","132.45","130.70","130.70"
"Thu Aug 29 2024 12:30:00 GMT+0530 (India Standard Time)","130.70","130.70","127.10","127.10"
"Thu Aug 29 2024 12:35:00 GMT+0530 (India Standard Time)","127.25","127.45","123.30","123.35"
"Thu Aug 29 2024 12:40:00 GMT+0530 (India Standard Time)","123.35","123.75","120.00","120.00"
"Thu Aug 29 2024 12:45:00 GMT+0530 (India Standard Time)","120.00","122.00","119.45","120.20"
"Thu Aug 29 2024 12:50:00 GMT+0530 (India Standard Time)","120.20","121.80","117.85","121.30"
"Thu Aug 29 2024 12:55:00 GMT+0530 (India Standard Time)","121.30","122.40","121.30","122.40"
"Thu Aug 29 2024 13:00:00 GMT+0530 (India Standard Time)","122.40","124.30","122.40","124.25"
"Thu Aug 29 2024 13:05:00 GMT+0530 (India Standard Time)","124.25","125.85","124.25","125.85"
"Thu Aug 29 2024 13:10:00 GMT+0530 (India Standard Time)","125.85","128.85","125.85","127.10"
"Thu Aug 29 2024 13:15:00 GMT+0530 (India Standard Time)","127.10","127.10","123.75","123.75"
"Thu Aug 29 2024 13:20:00 GMT+0530 (India Standard Time)","123.75","125.05","123.75","125.05"
"Thu Aug 29 2024 13:25:00 GMT+0530 (India Standard Time)","125.05","126.10","124.55","125.05"
"Thu Aug 29 2024 13:30:00 GMT+0530 (India Standard Time)","125.05","129.50","125.05","129.50"
"Thu Aug 29 2024 13:35:00 GMT+0530 (India Standard Time)","129.50","129.50","129.35","129.35"
"Thu Aug 29 2024 13:40:00 GMT+0530 (India Standard Time)","129.35","133.45","110.05","113.20"
"Thu Aug 29 2024 13:45:00 GMT+0530 (India Standard Time)","113.20","114.50","99.80","104.90"
"Thu Aug 29 2024 13:50:00 GMT+0530 (India Standard Time)","104.90","109.15","100.60","100.60"
"Thu Aug 29 2024 13:55:00 GMT+0530 (India Standard Time)","100.60","105.30","97.90","105.30"
"Thu Aug 29 2024 14:00:00 GMT+0530 (India Standard Time)","105.30","111.95","102.05","111.80"
"Thu Aug 29 2024 14:05:00 GMT+0530 (India Standard Time)","112.75","115.65","104.30","105.95"
"Thu Aug 29 2024 14:10:00 GMT+0530 (India Standard Time)","104.75","107.10","102.50","102.90"
"Thu Aug 29 2024 14:15:00 GMT+0530 (India Standard Time)","102.90","105.90","102.90","104.60"
"Thu Aug 29 2024 14:20:00 GMT+0530 (India Standard Time)","104.60","111.55","103.85","111.55"
"Thu Aug 29 2024 14:25:00 GMT+0530 (India Standard Time)","111.55","111.95","109.55","111.05"
"Thu Aug 29 2024 14:30:00 GMT+0530 (India Standard Time)","111.05","112.15","108.00","110.45"
"Thu Aug 29 2024 14:35:00 GMT+0530 (India Standard Time)","110.45","116.85","110.35","116.85"
"Thu Aug 29 2024 14:40:00 GMT+0530 (India Standard Time)","116.85","127.50","116.85","127.50"
"Thu Aug 29 2024 14:45:00 GMT+0530 (India Standard Time)","127.50","134.15","125.15","131.15"
"Thu Aug 29 2024 14:50:00 GMT+0530 (India Standard Time)","130.30","130.30","119.45","119.45"
"Thu Aug 29 2024 14:55:00 GMT+0530 (India Standard Time)","119.45","120.30","110.55","110.55"
"Thu Aug 29 2024 15:00:00 GMT+0530 (India Standard Time)","110.55","113.65","110.55","111.75"
"Thu Aug 29 2024 15:05:00 GMT+0530 (India Standard Time)","111.75","111.75","108.90","109.70"
"Thu Aug 29 2024 15:10:00 GMT+0530 (India Standard Time)","109.70","112.65","109.70","112.65"
"Thu Aug 29 2024 15:15:00 GMT+0530 (India Standard Time)","112.65","113.45","112.25","113.05"
"Thu Aug 29 2024 15:20:00 GMT+0530 (India Standard Time)","113.05","114.15","113.05","114.15"
"Thu Aug 29 2024 15:25:00 GMT+0530 (India Standard Time)","114.15","114.15","110.40","112.25"
"Fri Aug 30 2024 09:15:00 GMT+0530 (India Standard Time)","96.35","104.85","96.05","100.65"
"Fri Aug 30 2024 09:20:00 GMT+0530 (India Standard Time)","100.65","106.05","100.15","102.05"
"Fri Aug 30 2024 09:25:00 GMT+0530 (India Standard Time)","102.05","103.80","98.90","103.40"
"Fri Aug 30 2024 09:30:00 GMT+0530 (India Standard Time)","104.35","117.15","104.25","112.05"
"Fri Aug 30 2024 09:35:00 GMT+0530 (India Standard Time)","112.05","116.90","111.80","114.15"
"Fri Aug 30 2024 09:40:00 GMT+0530 (India Standard Time)","114.15","116.30","110.45","116.20"
"Fri Aug 30 2024 09:45:00 GMT+0530 (India Standard Time)","115.45","115.45","112.80","112.80"
"Fri Aug 30 2024 09:50:00 GMT+0530 (India Standard Time)","113.20","115.50","113.20","115.50"
"Fri Aug 30 2024 09:55:00 GMT+0530 (India Standard Time)","115.50","115.50","114.40","115.25"
"Fri Aug 30 2024 10:00:00 GMT+0530 (India Standard Time)","115.25","117.95","113.15","114.40"
"Fri Aug 30 2024 10:05:00 GMT+0530 (India Standard Time)","114.40","114.40","111.25","112.00"
"Fri Aug 30 2024 10:10:00 GMT+0530 (India Standard Time)","112.00","113.00","112.00","112.75"
"Fri Aug 30 2024 10:15:00 GMT+0530 (India Standard Time)","112.25","115.50","112.25","115.50"
"Fri Aug 30 2024 10:20:00 GMT+0530 (India Standard Time)","115.50","120.90","115.50","119.45"
"Fri Aug 30 2024 10:25:00 GMT+0530 (India Standard Time)","119.45","119.45","117.30","117.75"
"Fri Aug 30 2024 10:30:00 GMT+0530 (India Standard Time)","117.75","117.75","115.80","116.50"
"Fri Aug 30 2024 10:35:00 GMT+0530 (India Standard Time)","116.50","116.50","115.55","115.55"
"Fri Aug 30 2024 10:40:00 GMT+0530 (India Standard Time)","115.55","118.55","115.55","118.55"
"Fri Aug 30 2024 10:45:00 GMT+0530 (India Standard Time)","118.55","118.95","118.55","118.65"
"Fri Aug 30 2024 10:50:00 GMT+0530 (India Standard Time)","118.65","118.65","118.65","118.65"
"Fri Aug 30 2024 10:55:00 GMT+0530 (India Standard Time)","118.65","118.65","118.65","118.65"
"Fri Aug 30 2024 11:00:00 GMT+0530 (India Standard Time)","118.65","118.65","118.65","118.65"
"Fri Aug 30 2024 11:05:00 GMT+0530 (India Standard Time)","118.65","118.65","115.05","115.40"
"Fri Aug 30 2024 11:10:00 GMT+0530 (India Standard Time)","115.40","115.40","115.40","115.40"
"Fri Aug 30 2024 11:15:00 GMT+0530 (India Standard Time)","115.40","115.40","115.40","115.40"
"Fri Aug 30 2024 11:20:00 GMT+0530 (India Standard Time)","115.40","117.00","115.40","116.20"
"Fri Aug 30 2024 11:25:00 GMT+0530 (India Standard Time)","116.20","116.65","116.20","116.60"
"Fri Aug 30 2024 11:30:00 GMT+0530 (India Standard Time)","116.60","116.60","116.30","116.30"
"Fri Aug 30 2024 11:35:00 GMT+0530 (India Standard Time)","116.30","116.30","116.30","116.30"
"Fri Aug 30 2024 11:40:00 GMT+0530 (India Standard Time)","116.30","123.60","116.30","123.50"
"Fri Aug 30 2024 11:45:00 GMT+0530 (India Standard Time)","123.50","123.50","122.30","122.30"
"Fri Aug 30 2024 11:50:00 GMT+0530 (India Standard Time)","122.30","124.25","122.30","124.25"
"Fri Aug 30 2024 11:55:00 GMT+0530 (India Standard Time)","124.25","124.25","124.25","124.25"
"Fri Aug 30 2024 12:00:00 GMT+0530 (India Standard Time)","126.30","127.15","126.30","127.15"
"Fri Aug 30 2024 12:05:00 GMT+0530 (India Standard Time)","127.15","129.75","126.75","129.75"
"Fri Aug 30 2024 12:10:00 GMT+0530 (India Standard Time)","129.75","129.75","127.00","129.40"
"Fri Aug 30 2024 12:15:00 GMT+0530 (India Standard Time)","129.40","129.55","126.05","126.05"
"Fri Aug 30 2024 12:20:00 GMT+0530 (India Standard Time)","126.05","129.85","126.05","129.85"
"Fri Aug 30 2024 12:25:00 GMT+0530 (India Standard Time)","129.85","129.85","129.15","129.15"
"Fri Aug 30 2024 12:30:00 GMT+0530 (India Standard Time)","129.15","129.35","129.15","129.35"
"Fri Aug 30 2024 12:35:00 GMT+0530 (India Standard Time)","129.35","129.35","128.00","128.00"
"Fri Aug 30 2024 12:40:00 GMT+0530 (India Standard Time)","128.00","128.95","127.90","128.00"
"Fri Aug 30 2024 12:45:00 GMT+0530 (India Standard Time)","128.00","128.50","125.40","125.40"
"Fri Aug 30 2024 12:50:00 GMT+0530 (India Standard Time)","125.40","125.40","123.25","123.30"
"Fri Aug 30 2024 12:55:00 GMT+0530 (India Standard Time)","123.30","123.30","123.30","123.30"
"Fri Aug 30 2024 13:00:00 GMT+0530 (India Standard Time)","123.30","123.30","121.65","121.65"
"Fri Aug 30 2024 13:05:00 GMT+0530 (India Standard Time)","121.65","121.65","120.25","120.25"
"Fri Aug 30 2024 13:10:00 GMT+0530 (India Standard Time)","120.25","120.25","120.25","120.25"
"Fri Aug 30 2024 13:15:00 GMT+0530 (India Standard Time)","120.25","121.20","120.25","121.20"
"Fri Aug 30 2024 13:20:00 GMT+0530 (India Standard Time)","121.20","121.20","121.20","121.20"
"Fri Aug 30 2024 13:25:00 GMT+0530 (India Standard Time)","121.20","121.20","118.95","120.60"
"Fri Aug 30 2024 13:30:00 GMT+0530 (India Standard Time)","120.60","120.60","120.60","120.60"
"Fri Aug 30 2024 13:35:00 GMT+0530 (India Standard Time)","120.60","120.60","120.00","120.30"
"Fri Aug 30 2024 13:40:00 GMT+0530 (India Standard Time)","120.30","120.30","120.30","120.30"
"Fri Aug 30 2024 13:45:00 GMT+0530 (India Standard Time)","120.30","120.30","119.30","119.50"
"Fri Aug 30 2024 13:50:00 GMT+0530 (India Standard Time)","119.50","119.50","119.50","119.50"
"Fri Aug 30 2024 13:55:00 GMT+0530 (India Standard Time)","119.50","119.50","116.60","116.80"
"Fri Aug 30 2024 14:00:00 GMT+0530 (India Standard Time)","116.80","119.20","116.80","118.50"
"Fri Aug 30 2024 14:05:00 GMT+0530 (India Standard Time)","118.50","118.50","116.65","116.65"
"Fri Aug 30 2024 14:10:00 GMT+0530 (India Standard Time)","116.45","116.45","116.45","116.45"
"Fri Aug 30 2024 14:15:00 GMT+0530 (India Standard Time)","116.45","116.45","115.30","115.30"
"Fri Aug 30 2024 14:20:00 GMT+0530 (India Standard Time)","115.30","115.30","115.30","115.30"
"Fri Aug 30 2024 14:25:00 GMT+0530 (India Standard Time)","115.30","116.00","115.30","116.00"
"Fri Aug 30 2024 14:30:00 GMT+0530 (India Standard Time)","116.00","118.35","116.00","118.35"
"Fri Aug 30 2024 14:35:00 GMT+0530 (India Standard Time)","118.35","120.05","118.35","120.05"
"Fri Aug 30 2024 14:40:00 GMT+0530 (India Standard Time)","120.05","120.05","117.10","117.50"
"Fri Aug 30 2024 14:45:00 GMT+0530 (India Standard Time)","117.50","117.50","117.50","117.50"
"Fri Aug 30 2024 14:50:00 GMT+0530 (India Standard Time)","117.50","117.50","116.80","116.80"
"Fri Aug 30 2024 14:55:00 GMT+0530 (India Standard Time)","116.80","117.70","116.80","117.70"
"Fri Aug 30 2024 15:00:00 GMT+0530 (India Standard Time)","120.60","121.85","118.75","119.10"
"Fri Aug 30 2024 15:05:00 GMT+0530 (India Standard Time)","117.25","118.20","114.70","114.70"
"Fri Aug 30 2024 15:10:00 GMT+0530 (India Standard Time)","114.10","116.10","110.50","112.80"
"Fri Aug 30 2024 15:15:00 GMT+0530 (India Standard Time)","112.80","116.05","112.70","112.95"
"Fri Aug 30 2024 15:20:00 GMT+0530 (India Standard Time)","113.00","113.15","111.30","111.30"
"Fri Aug 30 2024 15:25:00 GMT+0530 (India Standard Time)","111.30","113.25","111.10","112.05"
"Mon Sep 02 2024 09:15:00 GMT+0530 (India Standard Time)","116.15","116.20","116.15","116.20"
"Mon Sep 02 2024 09:20:00 GMT+0530 (India Standard Time)","116.20","116.20","105.80","105.80"
"Mon Sep 02 2024 09:25:00 GMT+0530 (India Standard Time)","107.90","110.20","107.75","110.05"
"Mon Sep 02 2024 09:30:00 GMT+0530 (India Standard Time)","110.05","113.75","110.05","113.75"
"Mon Sep 02 2024 09:35:00 GMT+0530 (India Standard Time)","113.75","113.75","107.10","107.10"
"Mon Sep 02 2024 09:40:00 GMT+0530 (India Standard Time)","107.10","107.10","97.25","98.40"
"Mon Sep 02 2024 09:45:00 GMT+0530 (India Standard Time)","98.40","100.55","97.05","98.50"
"Mon Sep 02 2024 09:50:00 GMT+0530 (India Standard Time)","98.50","99.10","97.75","97.80"
"Mon Sep 02 2024 09:55:00 GMT+0530 (India Standard Time)","97.80","98.40","96.80","96.85"
"Mon Sep 02 2024 10:00:00 GMT+0530 (India Standard Time)","96.85","98.10","95.05","98.10"
"Mon Sep 02 2024 10:05:00 GMT+0530 (India Standard Time)","98.10","99.80","98.10","99.60"
"Mon Sep 02 2024 10:10:00 GMT+0530 (India Standard Time)","99.60","99.60","99.60","99.60"
"Mon Sep 02 2024 10:15:00 GMT+0530 (India Standard Time)","99.60","101.30","99.60","101.30"
"Mon Sep 02 2024 10:20:00 GMT+0530 (India Standard Time)","101.30","101.30","100.40","100.40"
"Mon Sep 02 2024 10:25:00 GMT+0530 (India Standard Time)","99.45","99.45","98.00","98.60"
"Mon Sep 02 2024 10:30:00 GMT+0530 (India Standard Time)","98.60","98.60","98.60","98.60"
"Mon Sep 02 2024 10:35:00 GMT+0530 (India Standard Time)","98.60","100.20","98.60","100.20"
"Mon Sep 02 2024 10:40:00 GMT+0530 (India Standard Time)","100.20","103.75","100.20","103.15"
"Mon Sep 02 2024 10:45:00 GMT+0530 (India Standard Time)","103.15","103.15","103.15","103.15"
"Mon Sep 02 2024 10:50:00 GMT+0530 (India Standard Time)","103.15","103.15","103.15","103.15"
"Mon Sep 02 2024 10:55:00 GMT+0530 (India Standard Time)","103.15","105.10","103.15","105.10"
"Mon Sep 02 2024 11:00:00 GMT+0530 (India Standard Time)","105.10","106.65","105.05","105.05"
"Mon Sep 02 2024 11:05:00 GMT+0530 (India Standard Time)","105.05","105.95","104.90","104.90"
"Mon Sep 02 2024 11:10:00 GMT+0530 (India Standard Time)","104.90","104.90","103.30","104.30"
"Mon Sep 02 2024 11:15:00 GMT+0530 (India Standard Time)","104.30","104.30","104.30","104.30"
"Mon Sep 02 2024 11:20:00 GMT+0530 (India Standard Time)","104.30","104.30","104.30","104.30"
"Mon Sep 02 2024 11:25:00 GMT+0530 (India Standard Time)","104.30","107.70","104.15","107.70"
"Mon Sep 02 2024 11:30:00 GMT+0530 (India Standard Time)","107.70","107.70","107.35","107.35"
"Mon Sep 02 2024 11:35:00 GMT+0530 (India Standard Time)","107.35","107.35","106.00","106.00"
"Mon Sep 02 2024 11:40:00 GMT+0530 (India Standard Time)","106.00","106.00","104.00","104.00"
"Mon Sep 02 2024 11:45:00 GMT+0530 (India Standard Time)","104.00","104.70","103.85","104.70"
"Mon Sep 02 2024 11:50:00 GMT+0530 (India Standard Time)","104.70","105.50","104.70","105.35"
"Mon Sep 02 2024 11:55:00 GMT+0530 (India Standard Time)","105.35","105.35","105.35","105.35"
"Mon Sep 02 2024 12:00:00 GMT+0530 (India Standard Time)","105.35","105.35","104.95","104.95"
"Mon Sep 02 2024 12:05:00 GMT+0530 (India Standard Time)","104.95","106.95","104.95","106.95"
"Mon Sep 02 2024 12:10:00 GMT+0530 (India Standard Time)","106.95","107.40","106.95","107.40"
"Mon Sep 02 2024 12:15:00 GMT+0530 (India Standard Time)","107.40","107.40","104.85","104.85"
"Mon Sep 02 2024 12:20:00 GMT+0530 (India Standard Time)","104.85","104.85","104.40","104.40"
"Mon Sep 02 2024 12:25:00 GMT+0530 (India Standard Time)","104.40","104.40","104.40","104.40"
"Mon Sep 02 2024 12:30:00 GMT+0530 (India Standard Time)","104.40","104.40","104.40","104.40"
"Mon Sep 02 2024 12:35:00 GMT+0530 (India Standard Time)","104.40","105.25","104.40","105.25"
"Mon Sep 02 2024 12:40:00 GMT+0530 (India Standard Time)","105.25","105.25","105.25","105.25"
"Mon Sep 02 2024 12:45:00 GMT+0530 (India Standard Time)","105.25","109.45","105.25","109.45"
"Mon Sep 02 2024 12:50:00 GMT+0530 (India Standard Time)","109.45","109.45","109.10","109.10"
"Mon Sep 02 2024 12:55:00 GMT+0530 (India Standard Time)","109.10","111.25","109.10","111.25"
"Mon Sep 02 2024 13:00:00 GMT+0530 (India Standard Time)","111.25","111.25","110.40","110.40"
"Mon Sep 02 2024 13:05:00 GMT+0530 (India Standard Time)","110.40","110.40","108.10","108.10"
"Mon Sep 02 2024 13:10:00 GMT+0530 (India Standard Time)","108.10","108.10","108.10","108.10"
"Mon Sep 02 2024 13:15:00 GMT+0530 (India Standard Time)","108.10","108.10","108.10","108.10"
"Mon Sep 02 2024 13:20:00 GMT+0530 (India Standard Time)","108.10","110.60","108.10","110.60"
"Mon Sep 02 2024 13:25:00 GMT+0530 (India Standard Time)","110.60","110.60","110.60","110.60"
"Mon Sep 02 2024 13:30:00 GMT+0530 (India Standard Time)","110.60","110.60","110.60","110.60"
"Mon Sep 02 2024 13:35:00 GMT+0530 (India Standard Time)","110.60","110.60","109.90","109.90"
"Mon Sep 02 2024 13:40:00 GMT+0530 (India Standard Time)","109.90","109.90","109.75","109.75"
"Mon Sep 02 2024 13:45:00 GMT+0530 (India Standard Time)","109.75","109.75","109.75","109.75"
"Mon Sep 02 2024 13:50:00 GMT+0530 (India Standard Time)","109.75","109.75","109.75","109.75"
"Mon Sep 02 2024 13:55:00 GMT+0530 (India Standard Time)","109.75","109.75","109.75","109.75"
"Mon Sep 02 2024 14:00:00 GMT+0530 (India Standard Time)","109.75","109.75","108.60","108.60"
"Mon Sep 02 2024 14:05:00 GMT+0530 (India Standard Time)","108.60","108.60","108.60","108.60"
"Mon Sep 02 2024 14:10:00 GMT+0530 (India Standard Time)","108.60","108.60","108.60","108.60"
"Mon Sep 02 2024 14:15:00 GMT+0530 (India Standard Time)","108.60","110.40","108.60","110.40"
"Mon Sep 02 2024 14:20:00 GMT+0530 (India Standard Time)","110.40","110.40","110.40","110.40"
"Mon Sep 02 2024 14:25:00 GMT+0530 (India Standard Time)","110.40","114.05","110.40","114.05"
"Mon Sep 02 2024 14:30:00 GMT+0530 (India Standard Time)","114.05","114.05","114.05","114.05"
"Mon Sep 02 2024 14:35:00 GMT+0530 (India Standard Time)","114.05","114.05","114.05","114.05"
"Mon Sep 02 2024 14:40:00 GMT+0530 (India Standard Time)","114.05","114.05","114.05","114.05"
"Mon Sep 02 2024 14:45:00 GMT+0530 (India Standard Time)","114.05","114.05","114.05","114.05"
"Mon Sep 02 2024 14:50:00 GMT+0530 (India Standard Time)","114.05","114.05","114.05","114.05"
"Mon Sep 02 2024 14:55:00 GMT+0530 (India Standard Time)","114.05","114.05","114.05","114.05"
"Mon Sep 02 2024 15:00:00 GMT+0530 (India Standard Time)","114.05","114.05","106.95","106.95"
"Mon Sep 02 2024 15:05:00 GMT+0530 (India Standard Time)","106.95","107.50","105.80","105.80"
"Mon Sep 02 2024 15:10:00 GMT+0530 (India Standard Time)","106.30","107.65","106.30","107.65"
"Mon Sep 02 2024 15:15:00 GMT+0530 (India Standard Time)","104.50","106.85","103.50","106.85"
"Mon Sep 02 2024 15:20:00 GMT+0530 (India Standard Time)","107.20","108.50","107.20","107.45"
"Mon Sep 02 2024 15:25:00 GMT+0530 (India Standard Time)","107.45","108.15","105.95","105.95"
"Tue Sep 03 2024 09:15:00 GMT+0530 (India Standard Time)","103.90","104.20","103.90","104.20"
"Tue Sep 03 2024 09:20:00 GMT+0530 (India Standard Time)","104.20","104.20","101.00","101.35"
"Tue Sep 03 2024 09:25:00 GMT+0530 (India Standard Time)","101.35","103.25","101.35","103.25"
"Tue Sep 03 2024 09:30:00 GMT+0530 (India Standard Time)","103.25","105.15","103.25","105.15"
"Tue Sep 03 2024 09:35:00 GMT+0530 (India Standard Time)","105.15","105.85","105.15","105.85"
"Tue Sep 03 2024 09:40:00 GMT+0530 (India Standard Time)","105.85","105.85","105.85","105.85"
"Tue Sep 03 2024 09:45:00 GMT+0530 (India Standard Time)","105.85","105.85","105.85","105.85"
"Tue Sep 03 2024 09:50:00 GMT+0530 (India Standard Time)","105.85","105.85","105.85","105.85"
"Tue Sep 03 2024 09:55:00 GMT+0530 (India Standard Time)","105.85","105.85","105.85","105.85"
"Tue Sep 03 2024 10:00:00 GMT+0530 (India Standard Time)","105.85","105.85","105.85","105.85"
"Tue Sep 03 2024 10:05:00 GMT+0530 (India Standard Time)","105.85","105.85","105.85","105.85"
"Tue Sep 03 2024 10:10:00 GMT+0530 (India Standard Time)","105.85","105.85","105.85","105.85"
"Tue Sep 03 2024 10:15:00 GMT+0530 (India Standard Time)","105.85","110.35","105.85","110.35"
"Tue Sep 03 2024 10:20:00 GMT+0530 (India Standard Time)","110.35","112.85","110.35","112.85"
"Tue Sep 03 2024 10:25:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 10:30:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 10:35:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 10:40:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 10:45:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 10:50:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 10:55:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:00:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:05:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:10:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:15:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:20:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:25:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:30:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:35:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:40:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:45:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:50:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 11:55:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 12:00:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 12:05:00 GMT+0530 (India Standard Time)","112.85","112.85","112.85","112.85"
"Tue Sep 03 2024 12:10:00 GMT+0530 (India Standard Time)","112.85","112.85","109.20","109.20"
"Tue Sep 03 2024 12:15:00 GMT+0530 (India Standard Time)","109.20","109.20","109.20","109.20"
"Tue Sep 03 2024 12:20:00 GMT+0530 (India Standard Time)","109.20","109.20","109.20","109.20"
"Tue Sep 03 2024 12:25:00 GMT+0530 (India Standard Time)","109.20","109.20","109.20","109.20"
"Tue Sep 03 2024 12:30:00 GMT+0530 (India Standard Time)","109.20","109.20","109.20","109.20"
"Tue Sep 03 2024 12:35:00 GMT+0530 (India Standard Time)","109.20","109.20","109.20","109.20"
"Tue Sep 03 2024 12:40:00 GMT+0530 (India Standard Time)","109.20","109.20","107.60","107.60"
"Tue Sep 03 2024 12:45:00 GMT+0530 (India Standard Time)","107.60","107.60","107.60","107.60"
"Tue Sep 03 2024 12:50:00 GMT+0530 (India Standard Time)","107.60","107.60","107.60","107.60"
"Tue Sep 03 2024 12:55:00 GMT+0530 (India Standard Time)","107.60","107.60","104.50","104.80"
"Tue Sep 03 2024 13:00:00 GMT+0530 (India Standard Time)","104.80","104.80","104.80","104.80"
"Tue Sep 03 2024 13:05:00 GMT+0530 (India Standard Time)","104.80","104.80","104.80","104.80"
"Tue Sep 03 2024 13:10:00 GMT+0530 (India Standard Time)","104.80","104.80","104.80","104.80"
"Tue Sep 03 2024 13:15:00 GMT+0530 (India Standard Time)","104.80","104.80","102.00","102.00"
"Tue Sep 03 2024 13:20:00 GMT+0530 (India Standard Time)","102.00","102.00","102.00","102.00"
"Tue Sep 03 2024 13:25:00 GMT+0530 (India Standard Time)","102.00","102.00","102.00","102.00"
"Tue Sep 03 2024 13:30:00 GMT+0530 (India Standard Time)","102.00","102.00","102.00","102.00"
"Tue Sep 03 2024 13:35:00 GMT+0530 (India Standard Time)","102.00","102.00","102.00","102.00"
"Tue Sep 03 2024 13:40:00 GMT+0530 (India Standard Time)","102.00","102.00","102.00","102.00"
"Tue Sep 03 2024 13:45:00 GMT+0530 (India Standard Time)","102.00","104.55","102.00","104.55"
"Tue Sep 03 2024 13:50:00 GMT+0530 (India Standard Time)","104.55","104.55","104.55","104.55"
"Tue Sep 03 2024 13:55:00 GMT+0530 (India Standard Time)","104.55","105.35","104.55","105.35"
"Tue Sep 03 2024 14:00:00 GMT+0530 (India Standard Time)","105.35","105.35","104.75","104.75"
"Tue Sep 03 2024 14:05:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Tue Sep 03 2024 14:10:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Tue Sep 03 2024 14:15:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Tue Sep 03 2024 14:20:00 GMT+0530 (India Standard Time)","104.75","104.85","104.75","104.85"
"Tue Sep 03 2024 14:25:00 GMT+0530 (India Standard Time)","104.85","104.85","104.00","104.00"
"Tue Sep 03 2024 14:30:00 GMT+0530 (India Standard Time)","104.00","104.55","104.00","104.55"
"Tue Sep 03 2024 14:35:00 GMT+0530 (India Standard Time)","104.55","106.15","104.55","106.15"
"Tue Sep 03 2024 14:40:00 GMT+0530 (India Standard Time)","106.15","106.15","106.15","106.15"
"Tue Sep 03 2024 14:45:00 GMT+0530 (India Standard Time)","106.15","106.15","106.15","106.15"
"Tue Sep 03 2024 14:50:00 GMT+0530 (India Standard Time)","106.15","106.15","106.15","106.15"
"Tue Sep 03 2024 14:55:00 GMT+0530 (India Standard Time)","106.15","106.15","106.15","106.15"
